id,created_at,text
1557199404301307904,2022-08-10T02:57:24.000Z,@teslaownersSV @cybrtrck https://t.co/bOUOejO16Y
1564300172753915904,2022-08-29T17:13:19.000Z,@teslaownersSV It will grow by at least 5 to 10 meters over time
1564075005691961345,2022-08-29T02:18:35.000Z,"@WholeMarsBlog First few days, just 1k owners, but going to 10k if no major issues. 

Note, 10.69.2, hopefully going out week after this, is the wide release beta."
1564073223289028614,2022-08-29T02:11:30.000Z,@MuskUniversity Good to ask yourself this often
1564073147636252674,2022-08-29T02:11:12.000Z,"@CSI_Starbase Agreed, we recently made this change &amp; many others.

An intense effort is underway to achieve robust engine containment in case of RUD to protect booster, other engines &amp; launch ring."
1564038071997300740,2022-08-28T23:51:49.000Z,This will happen again – just a matter of time https://t.co/HeyZhZbAih
1564033992243945474,2022-08-28T23:35:36.000Z,Godspeed Artemis! https://t.co/8rZSQPamBf
1564024172166144000,2022-08-28T22:56:35.000Z,@RenataKonkoly @Kristennetten @culturaltutor https://t.co/jinHQ9Gc0j
1564023672737828865,2022-08-28T22:54:36.000Z,@RenataKonkoly @Kristennetten @culturaltutor The swoop of the X is meant to represent the rocket’s arc to orbit
1564021930222649345,2022-08-28T22:47:40.000Z,"@jonbbc Hopefully, this week"
1564021692288368640,2022-08-28T22:46:44.000Z,"@Kristennetten @culturaltutor I somewhat agonized over the Tesla &amp; SpaceX font design (love fonts tbh). There are some similarities, particularly use of negative space. We’ve made many little tweaks over the years."
1564020618512801793,2022-08-28T22:42:28.000Z,@jgebbia Wise actions
1563954062457860096,2022-08-28T18:18:00.000Z,@hubermanlab Diet Coke is amazing
1563949874067869696,2022-08-28T18:01:21.000Z,Please share some things in this thread which are working for you in life &amp; that others may find helpful!
1563949012910190592,2022-08-28T17:57:56.000Z,"@cb_doge @NorthmanTrader Yeah, I lift a little …"
1563948579454013441,2022-08-28T17:56:12.000Z,@NorthmanTrader Over 20 lbs down from my (unhealthy) peak weight
1563948078415024129,2022-08-28T17:54:13.000Z,"From time to time, I will share some things that seem to be working for me, in case you find it helpful"
1563944735730909185,2022-08-28T17:40:56.000Z,The Zero fasting app is quite good
1563944510358712321,2022-08-28T17:40:02.000Z,"On advice of a good friend, I’ve been fasting periodically &amp; feel healthier"
1563943323596759041,2022-08-28T17:35:19.000Z,"@nypost Yes, but I’ve done a lot with the place!"
1563886743425716224,2022-08-28T13:50:29.000Z,@bullsunvalley @culturaltutor gnus news snooze
1563880852710313985,2022-08-28T13:27:05.000Z,@AGiovanni_1 @culturaltutor Coming
1563880746208464896,2022-08-28T13:26:40.000Z,@RenataKonkoly @culturaltutor Ares
1563879740884127746,2022-08-28T13:22:40.000Z,"@culturaltutor What do you call a Great Dane eating a small piece of ham in a tiny village?

Hamlet eating hamlet in a hamlet!

(Middle part credit to GAM)"
1563760585363185664,2022-08-28T05:29:11.000Z,Squeezing extra performance out of Falcon 9 – almost at 17 metric tons to an actual useful orbit with booster &amp; fairing reusable! https://t.co/vgHsmaSj7d
1563759673945120769,2022-08-28T05:25:34.000Z,"RT @SpaceX: Starlink is now available in Norway! Additionally, to better reflect parity in purchasing power across our customers, we’ve adj…"
1563744697578704896,2022-08-28T04:26:03.000Z,@culturaltutor Maybe it’s times for new roman
1563743845296132096,2022-08-28T04:22:40.000Z,@slashdot Getting to orbit &amp; back is harder than it may seem
1563338817154666497,2022-08-27T01:33:14.000Z,@RenataKonkoly The caffeine one is most troubling
1563310519934943233,2022-08-26T23:40:47.000Z,@SKMorefield Some are indeed sadly anti-human
1563292201043431424,2022-08-26T22:27:59.000Z,Countries should be increasing nuclear power generation! It is insane from a national security standpoint &amp; bad for the environment to shut them down.
1563291582429687809,2022-08-26T22:25:32.000Z,@teslaownersSV @ICannot_Enough LotR/HG2G
1563291162114670600,2022-08-26T22:23:52.000Z,@ICannot_Enough It is safe to say that our output will not exceed the mass of the known universe
1563255562133209088,2022-08-26T20:02:24.000Z,"@ID_AA_Carmack Similarly high cycle life with nickel cathode is possible if optimizing for that.

Adding silicon to (primarily carbon) anode, which improves energy density, reduces cycle life, due to large volumetric changes during charge/discharge."
1563221980220116994,2022-08-26T17:48:58.000Z,@BillyM2k True
1563162322239373315,2022-08-26T13:51:54.000Z,"@MatchasmMatt @jasondebolt @heydave7 That, plus pessimism about the future / false overpopulation fears"
1563161958106660865,2022-08-26T13:50:27.000Z,@heydave7 Yes
1563021346510372865,2022-08-26T04:31:43.000Z,(And I do think global warming is a major risk)
1563021120046919680,2022-08-26T04:30:49.000Z,@teslaownersSV Yes
1563020753876193281,2022-08-26T04:29:21.000Z,Mark these words
1563020169160851456,2022-08-26T04:27:02.000Z,Population collapse due to low birth rates is a much bigger risk to civilization than global warming
1563016064555814914,2022-08-26T04:10:43.000Z,@SciGuySpace Good summary
1562981667480150018,2022-08-26T01:54:02.000Z,@teslaownersSV Yes
1562978042443857921,2022-08-26T01:39:38.000Z,@heydave7 Yes
1562963693490475010,2022-08-26T00:42:37.000Z,"Note, connectivity will be 2 to 4 Mbits per cell zone, so will work great for texting &amp; voice calls, but not high bandwidth"
1562956451538014209,2022-08-26T00:13:51.000Z,"Starlink V2, launching next year, will transmit direct to mobile phones, eliminating dead zones worldwide"
1562954616278380544,2022-08-26T00:06:33.000Z,RT @SpaceX: Watch live as Elon and @TMobile CEO and President Mike Sievert announce plans to increase connectivity → https://t.co/pxgvgTWzr…
1562935219644235776,2022-08-25T22:49:28.000Z,Livestream of big news in about an hour https://t.co/LSMIRYBxHH
1562887318825906176,2022-08-25T19:39:08.000Z,@teslaownersSV 10.69.1 releases Monday night. 10.69.2 about a week or so later – this will be the wide beta version.
1562885864820076544,2022-08-25T19:33:21.000Z,@SawyerMerritt @SpaceX Ron Barron is awesome
1562839680747388934,2022-08-25T16:29:50.000Z,@WholeMarsBlog @RealDanODowd 🦇 💩 crazy
1562535862943961088,2022-08-24T20:22:34.000Z,"@BBC_Future I would gladly obey their commands, but I can’t tell what they’re saying!"
1562521553358581760,2022-08-24T19:25:43.000Z,"@RationalEtienne @arctechinc I do not doubt that. Criticism, public or private, is welcome after we go to wide beta. 

Early beta has many known issues. The reason we release it to a limited number of cars is to discover unknown issues."
1562507192342761473,2022-08-24T18:28:39.000Z,"@RationalEtienne @arctechinc No. Let me make something clear: James contacted me directly to be included in *early* beta, which is only ~1000 cars, mostly employees. 

Early beta explicitly has issues or it would be rolled out widely, so publicly criticizing something he had asked for is wrong."
1562477813613047811,2022-08-24T16:31:54.000Z,This is something special https://t.co/LSMIRYT8zf
1562340989775511552,2022-08-24T07:28:13.000Z,The course of civilization is not always upward https://t.co/8mr7pFWcnI
1562316090151038977,2022-08-24T05:49:16.000Z,@heydave7 True
1562314849912119296,2022-08-24T05:44:21.000Z,Mechazilla loads Starship on launchpad https://t.co/LfkfjpAcZj
1562314348206297088,2022-08-24T05:42:21.000Z,@DavidSacks 🤣
1562177549500706821,2022-08-23T20:38:46.000Z,@teslaherbert 🤣
1562157209513066501,2022-08-23T19:17:56.000Z,@arctechinc 10.69 is in limited release for a reason. Please do not ask to be included in early beta releases and then complain.
1562142970320756738,2022-08-23T18:21:21.000Z,@spideycyp_155 !!
1562135640598528000,2022-08-23T17:52:14.000Z,"So spam prevalence *was* shared with the board, but the board chose not disclose that to the public … https://t.co/lXk48TFZL1"
1562133579060092931,2022-08-23T17:44:02.000Z,@RenataKonkoly @AlliyahsimsTV 🤣
1562133293562314752,2022-08-23T17:42:54.000Z,@andst7 Important thread
1562112249698869248,2022-08-23T16:19:17.000Z,@EvaFoxU In case anyone feels like buying a fine whistle …
1562106034042306563,2022-08-23T15:54:35.000Z,@AlliyahsimsTV Yet another “verified”🤖
1562105544692973569,2022-08-23T15:52:39.000Z,@EpochTimes 🧐
1562105413977493504,2022-08-23T15:52:07.000Z,https://t.co/KsWiazActx
1562104998783324160,2022-08-23T15:50:28.000Z,@ID_AA_Carmack You’re waking up in the morning!?
1561840143060828162,2022-08-22T22:18:02.000Z,@chazman @aelluswamy 👍
1561608534629965826,2022-08-22T06:57:42.000Z,Neuralink progress update show &amp; tell on October 31 st (Halloween)
1561607860101996544,2022-08-22T06:55:01.000Z,"2 main goals this year: 

- Starship to orbit
- FSD wide release

Many other things, of course, but those are the 2 giant kahunas. Will require insane work by many super talented people, but, if anyone can do it, they can. 

It is an honor to work with such awesome human beings."
1561605094344466432,2022-08-22T06:44:02.000Z,It is the fastest way to get between one downtown and another with known physics (and the Standard Model is proving quiet resilient)!
1561604589962625025,2022-08-22T06:42:02.000Z,Would be cool to do a (much simplified) Hyperloop demo tunnel between maybe Austin &amp; San Antonio?
1561604107726716928,2022-08-22T06:40:07.000Z,Now @boringcompany tunnels are in active use in Vegas. Try it if you’re in town. Will be expanding to connect all major destinations in Vegas plus airport.
1561603367155163136,2022-08-22T06:37:10.000Z,🤣🤣
1561602929957691392,2022-08-22T06:35:26.000Z,Funny how there are often simultaneous reactions saying “it’s impossible” and “it was already done 3000 years ago”
1561475238705401856,2022-08-21T22:08:02.000Z,👿 https://t.co/hdzRzphcii
1561429523899482112,2022-08-21T19:06:23.000Z,"@chazman @aelluswamy Glad it’s working out! Thanks for giving us this tough case to solve. That’s what field testing is all about.

This early version of 10.69 is being extra cautious, so waits for a moderately big gap in traffic to cross. Upcoming releases will do better in heavy traffic."
1561428443484536835,2022-08-21T19:02:05.000Z,@chazman @aelluswamy Just wanted to emphasize again that our awesome Tesla software/AI team is who really deserves the credit. The talent level at Tesla is incredible.
1561362967945531395,2022-08-21T14:41:54.000Z,"Note, you can upgrade your existing car to FSD in 2 mins via the Tesla app"
1561362640261226499,2022-08-21T14:40:36.000Z,"After wide release of FSD Beta 10.69.2, price of FSD will rise to $15k in North America on September 5th. 

Current price will be honored for orders made before Sept 5th, but delivered later."
1561361064163516417,2022-08-21T14:34:21.000Z,"FSD Beta 10.69 started rolling out to Tesla owners last night. This build is a big step forward!

10.69.1 probably end of week with wider release.

1069.2 in a few weeks should be good enough to provide to all FSD Beta participants."
1561332565960806400,2022-08-21T12:41:06.000Z,"@BLKMDL3 @Tesla Tesla Autopilot/AI team did great work with 10.69! Some point releases needed for polish, so 10.69.2 should really shine."
1561157556369768448,2022-08-21T01:05:41.000Z,@Teslarati @Tesla @WholeMarsBlog @JohnnaCrider1 🤔
1561157326291222536,2022-08-21T01:04:46.000Z,@aelluswamy Worth hearing about Tesla Autopilot software/AI progress
1561046217840332808,2022-08-20T17:43:15.000Z,"@WholeMarsBlog As mentioned previously, this is a major release, so we need to be cautious. Goes out to ~1000 Beta participants later today."
1561032727230648322,2022-08-20T16:49:39.000Z,@WholeMarsBlog 🤣💯👍
1560853365206171648,2022-08-20T04:56:56.000Z,RT @SpaceX: Shots from the @Space_Station of Dragon's departure https://t.co/nK2ZteNy2c
1560806937008250880,2022-08-20T01:52:26.000Z,@Andst7 🤣
1560732675899817984,2022-08-19T20:57:21.000Z,Might need a new PO Box after tweeting this 🤣
1560720224588120064,2022-08-19T20:07:52.000Z,"Nice letter from Bill Nix, who would’ve been my prof at Stanford if I hadn’t put grad studies on (permanent) deferment https://t.co/ioq0mGwN7K"
1560711872344690691,2022-08-19T19:34:41.000Z,"@SpaceX Each fairing half is a fully capable reentry vehicle with its own thrusters, thermal protection, avionics &amp; sensor suite"
1560709005558910981,2022-08-19T19:23:18.000Z,RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites to orbit → https://t.co/R2EbNzbkrU  https://t.co/ugqA7fPTVT
1560651065854656513,2022-08-19T15:33:04.000Z,RT @SpaceX: Separation confirmed! Dragon will perform three departure burns to move away from the @space_station https://t.co/kcgap2pxZF
1560634159386992640,2022-08-19T14:25:53.000Z,@Dilbert_Daily Free Willy was never free 😢
1560630340137664513,2022-08-19T14:10:42.000Z,RT @SpaceX: SKY Perfect JSAT has selected Starship for launch of its Superbird-9 communications satellite! https://t.co/sFZssT3omn https://…
1560508081729044480,2022-08-19T06:04:54.000Z,Still so grateful 🥹 https://t.co/EhdyXw4fqN
1560503326105649153,2022-08-19T05:46:00.000Z,"@teslaownersSV @CChomp13 There are many major code changes, so this will be an extra cautious rollout.

Releasing on 8/20 to ~1000 Tesla owners, then 10.69.1 next week to accommodate feedback &amp; release to ~10k customers, then 10.69.2 week after &amp; release to rest of FSD Beta."
1568708195601743872,2022-09-10T21:09:13.000Z,@DirtyTesLa @WholeMarsBlog Yes
1568702556809101313,2022-09-10T20:46:49.000Z,"@WholeMarsBlog Team found a bug causing an 8% delay in detecting pedestrians at &gt;50m. That’s been fixed, so rolling out tonight."
1568650661029621760,2022-09-10T17:20:36.000Z,@EvaFoxU 🔥🤣
1568647635904655361,2022-09-10T17:08:35.000Z,@chicago_glenn @stevenmarkryan @WholeMarsBlog That’s pretty accurate
1568645932694274048,2022-09-10T17:01:49.000Z,@stevenmarkryan @WholeMarsBlog Haha
1568645533304233984,2022-09-10T17:00:13.000Z,Astronomy too
1568416675950641152,2022-09-10T01:50:49.000Z,"@WholeMarsBlog Internal beta rollout tonight, wider tomorrow"
1568406310680412161,2022-09-10T01:09:38.000Z,@WholeMarsBlog It’s coming!
1568386909793325060,2022-09-09T23:52:33.000Z,Take Materials Science 101. You won’t regret it.
1568383953370767365,2022-09-09T23:40:48.000Z,A major Fed rate hike risks deflation
1568366754191081473,2022-09-09T22:32:27.000Z,@_bennettm_ Please lmk when that happens
1568365909806387201,2022-09-09T22:29:06.000Z,"@TeslaGong Absolutely, the Tesla fleet in Australia is growing rapidly, so we do need to ramp up service in general"
1568364238451740674,2022-09-09T22:22:27.000Z,Tesla North America aiming for &gt;50% same hour service
1568363393827962882,2022-09-09T22:19:06.000Z,@andst7 🤣
1568355935336153088,2022-09-09T21:49:28.000Z,@EvaFoxU @cb_doge @BillyM2k @cz_binance Anubis
1568345070767841282,2022-09-09T21:06:17.000Z,"@BillyM2k @cz_binance Nice. I’m dressing up as a sink &amp; knocking on random doors. Once they see me, they will have no choice but to let that sink in."
1568314201873186817,2022-09-09T19:03:38.000Z,@SpaceX One of our most complex missions
1568090684829188102,2022-09-09T04:15:27.000Z,@EvasTeslaSPlaid @paraga Bot block party
1568018005652553736,2022-09-08T23:26:39.000Z,@CodingMark @Andy8671025 @WholeMarsBlog Assuming 25% efficient PV cells at 0.8 surface coverage
1568017475325014016,2022-09-08T23:24:33.000Z,"@CodingMark @Andy8671025 @WholeMarsBlog Exactly. Ecosystem is almost entirely dependent on the sun already. 

Civilization’s energy needs are absurdly tiny compared to what the sun sends us for free (~1 GWh/day/km^2)."
1568012966989299712,2022-09-08T23:06:38.000Z,"@CSI_Starbase Yup, there’s a reason we do static fires! Much better to break things on the ground than en route to orbit."
1568012443233779712,2022-09-08T23:04:33.000Z,"@Andy8671025 @WholeMarsBlog Solar panels, ground mount &amp; rooftop, paired with stationary batteries, will be civilization’s primary source of energy, as sure as day follows night. 

Mark these words."
1567975849110171650,2022-09-08T20:39:08.000Z,@Tesla I love the graffiti art at Giga Berlin!
1567975631727501314,2022-09-08T20:38:16.000Z,@WholeMarsBlog So much empty land &amp; only a tiny percentage needed to power entire country!
1567975438064189440,2022-09-08T20:37:30.000Z,@WholeMarsBlog It’s looking good so far
1567975035243044876,2022-09-08T20:35:54.000Z,@EvaFoxU Indeed
1567930757473091584,2022-09-08T17:39:57.000Z,"@BLKMDL3 @Apple @SpaceX We’ve had some promising conversations with Apple about Starlink connectivity. iPhone team is obv super smart.

For sure, closing link from space to phone will work best if phone software &amp; hardware adapt to space-based signals vs Starlink purely emulating cell tower."
1567929834562625540,2022-09-08T17:36:17.000Z,"@austinhinson_ @Tesla Note, I am putting a lot of time personally into advancing Tesla service to make it awesome. Hopefully, this is starting to be felt by Tesla owners."
1567915815273365509,2022-09-08T16:40:35.000Z,"@austinhinson_ You’re right, we should credit Tesla owners $100 if we change appointments with less than 24 hours notice. Should be reciprocal. @Tesla"
1567806055463149568,2022-09-08T09:24:26.000Z,@teslaownersSV Lot of people still don’t realize Tesla makes uninterruptible power supplies for your whole home (Powerwall)
1567805472039747585,2022-09-08T09:22:07.000Z,And remember 💕 https://t.co/unsJK0CjM9
1567804695560716290,2022-09-08T09:19:02.000Z,@da5is This thread brings back a lot of memories
1567789895669747712,2022-09-08T08:20:13.000Z,@ev_australia @Tesla @SawyerMerritt @EvaFoxU @miku919191 @tesla_adri @PPathole @TeslaHype @TeslaDiva99 @teslaownersau @techAU We have since improved it further
1567789461899038721,2022-09-08T08:18:30.000Z,"@WholeMarsBlog The primary solution to a sustainable energy future is solar/wind with batteries for when sun doesn’t shine or wind doesn’t blow, interconnected with conventional high voltage lines. No unknown technology is needed!

Hydro+geothermal+fission will also be non-trivial contributors."
1567783902273540100,2022-09-08T07:56:24.000Z,"@WholeMarsBlog Fusion would be expensive energy, given difficulty of obtaining and transporting source fuel, plus maintaining the reactor. 

Far better to use the Sun – thermonuclear reactor with no need to refuel or service."
1567732942637617153,2022-09-08T04:33:55.000Z,@lexfridman 🤔
1567732884856872962,2022-09-08T04:33:41.000Z,RT @Tesla: 🎨🏭 https://t.co/UKj6vWDX2v
1567727610544721921,2022-09-08T04:12:43.000Z,"@chicago_glenn Only 64 squares, no fog of war, no tech tree, only a few different pieces,no random spawn. Chess is a simple game. I prefer Polytopia."
1567703605460836352,2022-09-08T02:37:20.000Z,@Techmeme @pkafka Interesting …
1567463396999561216,2022-09-07T10:42:50.000Z,RT @Tesla: Tesla Model Y receives highest safety score of any vehicle ever tested https://t.co/SJDXowtkGw
1567367045435609089,2022-09-07T04:19:58.000Z,“That’s not punny!”
1567329298087804930,2022-09-07T01:49:58.000Z,RT @Tesla: Enter your destination &amp; your Tesla will automatically include Supercharging stops in your route
1567267044692729856,2022-09-06T21:42:36.000Z,@WholeMarsBlog More solar + batteries needed. Batteries are great at dealing with peak demand.
1567205139731124224,2022-09-06T17:36:37.000Z,@kerrikgray @lexfridman 👍
1567201841590550531,2022-09-06T17:23:30.000Z,"@lexfridman I accept 99% of cookies, but 💯 if choc chip"
1567194664008024071,2022-09-06T16:54:59.000Z,"@garyblack00 If Twitter put as much effort into bot/spam removal as they do into subpoenas, we wouldn’t have this problem in the first place!"
1567193406517960704,2022-09-06T16:49:59.000Z,@cb_doge @musicphantom69 🤣
1567192839024435206,2022-09-06T16:47:44.000Z,"@garyblack00 We have advised all potential witnesses to provide full cooperation to the court, but we do not control their actions"
1567192288442388481,2022-09-06T16:45:33.000Z,@garyblack00 Read the actual ruling. We had zero to do with David Sack’s response. Zero.
1567178433381240833,2022-09-06T15:50:29.000Z,@musicphantom69 Those who claim any criticism of Rings of Power means you’re racist are outing themselves as closet racists
1567139578166890506,2022-09-06T13:16:06.000Z,@joshcarlosjosh Peter Jackson did excellent work with Lord of the Rings. The Hobbit was stretched too long for a short book.
1566950472015028225,2022-09-06T00:44:39.000Z,"@SawyerMerritt @Tesla For now, supply is too low, but ordering a Powerwall by itself should be possible end of year"
1566937887735676928,2022-09-05T23:54:39.000Z,@Teslarati @JohnnaCrider1 Cool
1566936909980614662,2022-09-05T23:50:46.000Z,Order a Tesla Powerwall battery for blackout protection! https://t.co/tEE4LDBD78
1566853171720470528,2022-09-05T18:18:01.000Z,And 90% of my comments are bots 🤖 https://t.co/A7RKyNJZoR
1566852513235705856,2022-09-05T18:15:24.000Z,"Almost every male character so far is a coward, a jerk or both. Only Galadriel is brave, smart and nice."
1566849487858982914,2022-09-05T18:03:23.000Z,@WholeMarsBlog Release of 10.69.2 probably end of week. Needs a bit more polish.
1566849074762059777,2022-09-05T18:01:44.000Z,Tolkien is turning in his grave
1566848612092477451,2022-09-05T17:59:54.000Z,"@WholeMarsBlog 10.69.2 has a relatively small number of code changes, but their practical effect will be significant"
1566842660819804168,2022-09-05T17:36:15.000Z,@SpaceX More Starlinks reach orbit
1566834137742417923,2022-09-05T17:02:23.000Z,@andst7 It will probably help proportionate to the cost of raising children
1566822635056599043,2022-09-05T16:16:41.000Z,@andst7 Important. South Korea is currently tracking to lose about half its population roughly every generation. Long lifespan hides the dire nature of the problem.
1566234349921374209,2022-09-04T01:19:02.000Z,@cb_doge .@Chrisrock invited me to open for one of his shows. Thanks Chris! I will try not to flounder too much.
1566233616543125505,2022-09-04T01:16:08.000Z,"@sirxapex @SciGuySpace Yes, also very important"
1566233000458592256,2022-09-04T01:13:41.000Z,"@SciGuySpace Accurate assessment. Raptor design started out using H2, but switched to CH4. Latter is best combo of high efficiency &amp; ease of operation imo.

Delta-v difference between H2 &amp; CH4 is small for most missions, because CH4 tank is much smaller &amp; no insulation is needed."
1565884647950626816,2022-09-03T02:09:27.000Z,@heydave7 Moody’s is irrelevant
1565883786847326209,2022-09-03T02:06:02.000Z,https://t.co/L8gLdGE74c
1565441825376243713,2022-09-01T20:49:50.000Z,@Michaelgr1011 @LAPDHQ @RickCarusoLA @ericgarcetti @MayorOfLA @lapdVanNuysDiv Hope Connor is ok!
1565413073615290368,2022-09-01T18:55:35.000Z,@VinceCoglianese !!
1565373527699689472,2022-09-01T16:18:26.000Z,@waitbutwhy @Kurz_Gesagt !
1565190122924015616,2022-09-01T04:09:39.000Z,"On a $/bot basis, this deal is awesome"
1565189065158311937,2022-09-01T04:05:27.000Z,"Sure sounds higher than 5%!
 https://t.co/Va7TxxzoI6"
1565001329033981954,2022-08-31T15:39:27.000Z,@ChrisZheng001 I intend to do so as soon as possible
1564995664408219648,2022-08-31T15:16:57.000Z,@teslaownersSV 🤣
1564994769826172929,2022-08-31T15:13:23.000Z,"@SciGuySpace Yeah, aiming for up to 100 flights next year"
1564993132873146368,2022-08-31T15:06:53.000Z,Now launching every ~5 days https://t.co/KJYG5CKPYx
1564992284919099395,2022-08-31T15:03:31.000Z,RT @SpaceX: Falcon 9 launches Starlink to orbit for SpaceX’s sixth launch this month https://t.co/9YOCAZkIxJ
1564749455588560900,2022-08-30T22:58:36.000Z,RT @Tesla: Extreme heat and durability testing in Dubai 🐫 https://t.co/xOmt7G9seh
1564748039344082949,2022-08-30T22:52:58.000Z,@WholeMarsBlog @jonbbc @aelluswamy 10.69.2 goes out to 100k owners next week
1564747543979892736,2022-08-30T22:51:00.000Z,@MuskUniversity SJM question
1564747303646265346,2022-08-30T22:50:03.000Z,Spent the day walking entire Giga Berlin production line – team is doing excellent work!
1564746666414166028,2022-08-30T22:47:31.000Z,"@jonbbc @WholeMarsBlog @aelluswamy 10.69.1 is even better. We reduced latency &amp; jitter in hardware command loop, so time from object detection to brake actuation is 10% to 20% better."
1564744331554131971,2022-08-30T22:38:14.000Z,Kickass Internet connection coming Royal Caribbean ships soon! https://t.co/8qJRiUuNah
1564532969175322624,2022-08-30T08:38:22.000Z,@MuskUniversity It’s true
1564532904998289409,2022-08-30T08:38:06.000Z,@teslaownersSV @SpaceX Ancient times
1564300172753915904,2022-08-29T17:13:19.000Z,@teslaownersSV It will grow by at least 5 to 10 meters over time
1564075005691961345,2022-08-29T02:18:35.000Z,"@WholeMarsBlog First few days, just 1k owners, but going to 10k if no major issues. 

Note, 10.69.2, hopefully going out week after this, is the wide release beta."
1564073223289028614,2022-08-29T02:11:30.000Z,@MuskUniversity Good to ask yourself this often
1564073147636252674,2022-08-29T02:11:12.000Z,"@CSI_Starbase Agreed, we recently made this change &amp; many others.

An intense effort is underway to achieve robust engine containment in case of RUD to protect booster, other engines &amp; launch ring."
1564038071997300740,2022-08-28T23:51:49.000Z,This will happen again – just a matter of time https://t.co/HeyZhZbAih
1564033992243945474,2022-08-28T23:35:36.000Z,Godspeed Artemis! https://t.co/8rZSQPamBf
1564024172166144000,2022-08-28T22:56:35.000Z,@RenataKonkoly @Kristennetten @culturaltutor https://t.co/jinHQ9Gc0j
1564023672737828865,2022-08-28T22:54:36.000Z,@RenataKonkoly @Kristennetten @culturaltutor The swoop of the X is meant to represent the rocket’s arc to orbit
1564021930222649345,2022-08-28T22:47:40.000Z,"@jonbbc Hopefully, this week"
1564021692288368640,2022-08-28T22:46:44.000Z,"@Kristennetten @culturaltutor I somewhat agonized over the Tesla &amp; SpaceX font design (love fonts tbh). There are some similarities, particularly use of negative space. We’ve made many little tweaks over the years."
1564020618512801793,2022-08-28T22:42:28.000Z,@jgebbia Wise actions
1563954062457860096,2022-08-28T18:18:00.000Z,@hubermanlab Diet Coke is amazing
1563949874067869696,2022-08-28T18:01:21.000Z,Please share some things in this thread which are working for you in life &amp; that others may find helpful!
1563949012910190592,2022-08-28T17:57:56.000Z,"@cb_doge @NorthmanTrader Yeah, I lift a little …"
1570206531005849601,2022-09-15T00:23:04.000Z,@ilyasut or their short shorts https://t.co/Ek4Xby92ga
1569953613073764352,2022-09-14T07:38:04.000Z,"Salted butter is amazing, but should be stored at room temperature https://t.co/8RSr340JB8"
1569951122231787521,2022-09-14T07:28:10.000Z,@corey_aronson @CathieDWood Drop 0.25%
1569948349549379585,2022-09-14T07:17:09.000Z,"@CathieDWood Exactly, this is neither subtle nor secret"
1569900069943660545,2022-09-14T04:05:18.000Z,"@WholeMarsBlog Layers upon layers of neural nets, ever higher"
1569898054257639427,2022-09-14T03:57:18.000Z,https://t.co/xMoL9wdXh6
1569834935032356864,2022-09-13T23:46:29.000Z,@HuobiGlobal Subtle 🤣
1569833588996345856,2022-09-13T23:41:08.000Z,@HuobiGlobal 🤣
1569824665581006850,2022-09-13T23:05:40.000Z,"Note, we are working on making the whistle sound much louder"
1569824256388923393,2022-09-13T23:04:03.000Z,But u have to pay in Doge
1569823898442829826,2022-09-13T23:02:37.000Z,"Blow the whistle!
https://t.co/RQLDti0ULZ"
1569791511591813120,2022-09-13T20:53:56.000Z,@chrissyfarr True
1569781068370219009,2022-09-13T20:12:26.000Z,@kimbal Could be worse
1569771032092856328,2022-09-13T19:32:33.000Z,@prasad_s7 @JGrupe @Tesla @SawyerMerritt @DirtyTesLa Fair point
1569770519070740480,2022-09-13T19:30:31.000Z,@spideycyp_155 🤣👍
1569769614728646656,2022-09-13T19:26:55.000Z,@andst7 Good thread
1569760174704926723,2022-09-13T18:49:25.000Z,https://t.co/qjjDVyOszp
1569759897176231937,2022-09-13T18:48:18.000Z,@TaraBull808 Sounds pretty bad
1569749569377812480,2022-09-13T18:07:16.000Z,"Please fix @twitter, @verified, @paraga"
1569749150555594753,2022-09-13T18:05:36.000Z,My tweets are being suppressed!
1569747502135480323,2022-09-13T17:59:03.000Z,@ajtourville 🤣
1569746673794011138,2022-09-13T17:55:46.000Z,"This says it all:
“None of the members of the Stripe chat who spoke with me said that they accepted payment or agreed to speak to the firms about Zatko, and all said they wished to defend his credibility.”"
1569744148881866758,2022-09-13T17:45:44.000Z,Anyone know who the secret clients are? Let’s out them on Twitter rn haha. https://t.co/g8D1mQZLRv
1569735652731719680,2022-09-13T17:11:58.000Z,@JohnArnoldFndtn Absolutely
1569731835239735296,2022-09-13T16:56:48.000Z,@JGrupe @Tesla @SawyerMerritt @DirtyTesLa True
1569731699726221312,2022-09-13T16:56:16.000Z,@TeslaHype I’m testing it today in Palo Alto
1569730467322019842,2022-09-13T16:51:22.000Z,Rome show is underappreciated https://t.co/oqd3B6O5Mw
1569728315212038145,2022-09-13T16:42:49.000Z,"@Tesmanian_com This was harder than reaching volume production, which was insanely hard"
1569699453786898432,2022-09-13T14:48:08.000Z,🍿
1569506041666375682,2022-09-13T01:59:35.000Z,@HardcoreHistory There is appetite for an infinite number of interesting tweets
1569505571820437506,2022-09-13T01:57:42.000Z,@BillyM2k 🤣
1569480022481567749,2022-09-13T00:16:11.000Z,Take a moment to … https://t.co/R3hK5u4UW6
1569450579633766402,2022-09-12T22:19:11.000Z,The residual value of gasoline cars bought today will be much lower than people think
1569449256892891137,2022-09-12T22:13:56.000Z,@EvaFoxU Supercharger centers with solar &amp; batteries are the long-term vision
